[05:56:39] [main/INFO]: Setting user: BogdanG
[05:56:46] [Client thread/INFO]: LWJGL Version: 2.9.4
[05:57:39] [Client thread/INFO]: Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge, FMLFileResourcePack:Not Enough Items, FMLFileResourcePack:Treecapitator, FMLFileResourcePack:Aether II, FMLFileResourcePack:AnimationAPI, FMLFileResourcePack:Antique Atlas, FMLFileResourcePack:AdventOfAscension, FMLFileResourcePack:Applied Energistics 2, FMLFileResourcePack:Backpack, FMLFileResourcePack:Better Foliage, FMLFileResourcePack:BiblioCraft, FMLFileResourcePack:BiblioWoods Forestry Edition, FMLFileResourcePack:Botany, FMLFileResourcePack:Binnie Core, FMLFileResourcePack:Extra Bees, FMLFileResourcePack:Extra Trees, FMLFileResourcePack:Genetics, FMLFileResourcePack:Biomes O' Plenty, FMLFileResourcePack:Blood Magic: Alchemical Wizardry, FMLFileResourcePack:Blue Power, FMLFileResourcePack:Botania, FMLFileResourcePack:BC Builders, FMLFileResourcePack:BC Energy, FMLFileResourcePack:BC Factory, FMLFileResourcePack:BC Silicon, FMLFileResourcePack:BuildCraft, FMLFileResourcePack:BC Transport, FMLFileResourcePack:Carpenter's Blocks, FMLFileResourcePack:ChickenChunks, FMLFileResourcePack:Chisel 2, FMLFileResourcePack:ComputerCraft, FMLFileResourcePack:Build Mod, FMLFileResourcePack:CoroPets, FMLFileResourcePack:CoroAI, FMLFileResourcePack:Extended Renderer, FMLFileResourcePack:Extended Mod Config, FMLFileResourcePack:CraftHeraldry, FMLFileResourcePack:DragonAPI, FMLFileResourcePack:DrZhark's Mo'Creatures Mod, FMLFileResourcePack:Enchanting Plus, FMLFileResourcePack:EvilCraft, FMLFileResourcePack:Extended Potions, FMLFileResourcePack:ExtrabiomesXL, FMLFileResourcePack:Extra Utilities, FMLFileResourcePack:FastCraft, FMLFileResourcePack:Forestry for Minecraft, FMLFileResourcePack:GeoStrata, FMLFileResourcePack:Gilded Games Utility, FMLFileResourcePack:GraveStone, FMLFileResourcePack:GregTech, FMLFileResourcePack:Hardcore Darkness, FMLFileResourcePack:IndustrialCraft 2, FMLFileResourcePack:Inventory Tweaks, FMLFileResourcePack:Iron Chest, FMLFileResourcePack:Lycanites Mobs, FMLFileResourcePack:Lycanites Freshwater Mobs, FMLFileResourcePack:Lycanites Demon Mobs, FMLFileResourcePack:Lycanites Desert Mobs, FMLFileResourcePack:Lycanites Mountain Mobs, FMLFileResourcePack:Lycanites Jungle Mobs, FMLFileResourcePack:Lycanites Swamp Mobs, FMLFileResourcePack:Lycanites Shadow Mobs, FMLFileResourcePack:Lycanites Inferno Mobs, FMLFileResourcePack:Lycanites Saltwater Mobs, FMLFileResourcePack:Lycanites Forest Mobs, FMLFileResourcePack:Lycanites Plains Mobs, FMLFileResourcePack:Lycanites Arctic Mobs, FMLFileResourcePack:Magic Bees, FMLFileResourcePack:Magic Crusade, FMLFileResourcePack:Mantle, FMLFileResourcePack:§9MrCrayfish's Furniture Mod, FMLFileResourcePack:Mystcraft, FMLFileResourcePack:Natura, FMLFileResourcePack:Nature Overhaul, FMLFileResourcePack:NEI Addons, FMLFileResourcePack:NEI Addons: Applied Energistics 2, FMLFileResourcePack:NEI Addons: Botany, FMLFileResourcePack:NEI Addons: Forestry, FMLFileResourcePack:NEI Addons: Crafting Tables, FMLFileResourcePack:NEI Addons: Ex Nihilo, FMLFileResourcePack:NEI Integration, FMLFileResourcePack:NoMoreRecipeConflict, FMLFileResourcePack:Not Enough Resources, FMLFileResourcePack:Oceancraft, FMLFileResourcePack:Pam's Clay Spawn, FMLFileResourcePack:Pam's DesertCraft, FMLFileResourcePack:Pam's HarvestCraft, FMLFileResourcePack:Pam's Temperate Plants, FMLFileResourcePack:Pam's Weee! Flowers, FMLFileResourcePack:Power Converters, FMLFileResourcePack:Primitive Mobs, FMLFileResourcePack:QmunityLib, FMLFileResourcePack:Random Things, FMLFileResourcePack:Sampler, FMLFileResourcePack:Special AI, FMLFileResourcePack:Special Mobs, FMLFileResourcePack:Steve's Carts 2, FMLFileResourcePack:Tropicraft, FMLFileResourcePack:The Twilight Forest, FMLFileResourcePack:Underground Biomes Constructs, FMLFileResourcePack:vChat, FMLFileResourcePack:Waila, FMLFileResourcePack:What Are We Looking At, FMLFileResourcePack:weather2, FMLFileResourcePack:Witchery, FMLFileResourcePack:Ye Gamol Chattels, FMLFileResourcePack:Ztones, FMLFileResourcePack:bspkrsCore, FMLFileResourcePack:Baubles, FMLFileResourcePack:Forge Microblocks, FMLFileResourcePack:Forge Multipart, FMLFileResourcePack:Minecraft Multipart Plugin, ChromaHills-128x_1.7v11.zip
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\magicbees-1.7.10-2.3.1.jar
[05:57:39] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\magicbees-1.7.10-2.3.1.jar
[05:59:36] [Sound Library Loader/INFO]: Sound engine started
[05:59:44] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2959_null.png, java.io.FileNotFoundException
[06:05:27] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Redstone Ore.png, java.io.FileNotFoundException
[06:05:27] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2953_tile.metamorphicStone.png, java.io.FileNotFoundException
[06:05:27] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2962_null.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_3269_Slab.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2969_null.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1446_bookshelf.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load extrautils:textures/blocks/enderQuarryUpgrade.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/4_sec.png, java.io.FileNotFoundException
[06:05:28] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1867_blockSpellModifier.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load chisel:textures/blocks/futura/WIP/controllerWIP-ctm.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_3.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_4.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_5.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_6.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_0.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_1.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_2.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_8.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_7.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_9.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2965_null.png, java.io.FileNotFoundException
[06:05:29] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected2/0_sec.png, java.io.FileNotFoundException
[06:05:30] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2961_null.png, java.io.FileNotFoundException
[06:05:30] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/8_sec.png, java.io.FileNotFoundException
[06:05:30] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/9_sec.png, java.io.FileNotFoundException
[06:05:31] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2958_null.png, java.io.FileNotFoundException
[06:05:31] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Diamond Ore.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Coal Ore.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1868_blockSpellEffect.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/5_sec.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_10.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_11.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_16.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_12.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_13.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_14.png, java.io.FileNotFoundException
[06:05:32] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_15.png, java.io.FileNotFoundException
[06:05:33] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2968_null.png, java.io.FileNotFoundException
[06:05:33] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null tile.monsterStoneEgg.name.png, java.io.FileNotFoundException
[06:05:33] [Client thread/ERROR]: Using missing texture, unable to load weather2:textures/blocks/WindVane.png, java.io.FileNotFoundException
[06:05:34] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/1_sec.png, java.io.FileNotFoundException
[06:05:35] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Gold Ore.png, java.io.FileNotFoundException
[06:05:35] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/6_sec.png, java.io.FileNotFoundException
[06:05:35] [Client thread/ERROR]: Using missing texture, unable to load weather2:textures/blocks/Anemometer.png, java.io.FileNotFoundException
[06:05:35] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/planks.png, java.io.FileNotFoundException
[06:05:36] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2963_null.png, java.io.FileNotFoundException
[06:05:36] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2970_null.png, java.io.FileNotFoundException
[06:05:36] [Client thread/ERROR]: Using missing texture, unable to load bluepower:textures/blocks/machines/igniter_side_0.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Lapis Lazuli Ore.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2960_null.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2957_null.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Iron Ore.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1873_alchemicCalcinator.png, java.io.FileNotFoundException
[06:05:37] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/2_sec.png, java.io.FileNotFoundException
[06:05:38] [Client thread/INFO]: Created: 8192x4096 textures/blocks-atlas
[06:05:41] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/items/MISSING_ICON_ITEM_8208_Corpse.png, java.io.FileNotFoundException
[06:05:42] [Client thread/ERROR]: Using missing texture, unable to load missing_icon_item_6545_extrautils:textures/items/microblocks.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load missing_icon_item_6528_extrautils:textures/items/lawSword.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load alchemicalwizardry:textures/items/SigilOfTheFastMiner.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load gregtech:textures/items/gt.metaitem.01/621.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load gregtech:textures/items/gt.metaitem.01/620.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load gregtech:textures/items/gt.metaitem.01/623.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load gregtech:textures/items/gt.metaitem.01/622.png, java.io.FileNotFoundException
[06:05:43] [Client thread/ERROR]: Using missing texture, unable to load gregtech:textures/items/gt.metaitem.01/624.png, java.io.FileNotFoundException
[06:05:44] [Client thread/ERROR]: Using missing texture, unable to load extrabees:textures/items/misc/blutoniumDust.png, java.io.FileNotFoundException
[06:05:44] [Client thread/INFO]: Created: 4096x2048 textures/items-atlas
[06:05:47] [Client thread/INFO]: Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge, FMLFileResourcePack:Not Enough Items, FMLFileResourcePack:Treecapitator, FMLFileResourcePack:Aether II, FMLFileResourcePack:AnimationAPI, FMLFileResourcePack:Antique Atlas, FMLFileResourcePack:AdventOfAscension, FMLFileResourcePack:Applied Energistics 2, FMLFileResourcePack:Backpack, FMLFileResourcePack:Better Foliage, FMLFileResourcePack:BiblioCraft, FMLFileResourcePack:BiblioWoods Forestry Edition, FMLFileResourcePack:Botany, FMLFileResourcePack:Binnie Core, FMLFileResourcePack:Extra Bees, FMLFileResourcePack:Extra Trees, FMLFileResourcePack:Genetics, FMLFileResourcePack:Biomes O' Plenty, FMLFileResourcePack:Blood Magic: Alchemical Wizardry, FMLFileResourcePack:Blue Power, FMLFileResourcePack:Botania, FMLFileResourcePack:BC Builders, FMLFileResourcePack:BC Energy, FMLFileResourcePack:BC Factory, FMLFileResourcePack:BC Silicon, FMLFileResourcePack:BuildCraft, FMLFileResourcePack:BC Transport, FMLFileResourcePack:Carpenter's Blocks, FMLFileResourcePack:ChickenChunks, FMLFileResourcePack:Chisel 2, FMLFileResourcePack:ComputerCraft, FMLFileResourcePack:Build Mod, FMLFileResourcePack:CoroPets, FMLFileResourcePack:CoroAI, FMLFileResourcePack:Extended Renderer, FMLFileResourcePack:Extended Mod Config, FMLFileResourcePack:CraftHeraldry, FMLFileResourcePack:DragonAPI, FMLFileResourcePack:DrZhark's Mo'Creatures Mod, FMLFileResourcePack:Enchanting Plus, FMLFileResourcePack:EvilCraft, FMLFileResourcePack:Extended Potions, FMLFileResourcePack:ExtrabiomesXL, FMLFileResourcePack:Extra Utilities, FMLFileResourcePack:FastCraft, FMLFileResourcePack:Forestry for Minecraft, FMLFileResourcePack:GeoStrata, FMLFileResourcePack:Gilded Games Utility, FMLFileResourcePack:GraveStone, FMLFileResourcePack:GregTech, FMLFileResourcePack:Hardcore Darkness, FMLFileResourcePack:IndustrialCraft 2, FMLFileResourcePack:Inventory Tweaks, FMLFileResourcePack:Iron Chest, FMLFileResourcePack:Lycanites Mobs, FMLFileResourcePack:Lycanites Freshwater Mobs, FMLFileResourcePack:Lycanites Demon Mobs, FMLFileResourcePack:Lycanites Desert Mobs, FMLFileResourcePack:Lycanites Mountain Mobs, FMLFileResourcePack:Lycanites Jungle Mobs, FMLFileResourcePack:Lycanites Swamp Mobs, FMLFileResourcePack:Lycanites Shadow Mobs, FMLFileResourcePack:Lycanites Inferno Mobs, FMLFileResourcePack:Lycanites Saltwater Mobs, FMLFileResourcePack:Lycanites Forest Mobs, FMLFileResourcePack:Lycanites Plains Mobs, FMLFileResourcePack:Lycanites Arctic Mobs, FMLFileResourcePack:Magic Bees, FMLFileResourcePack:Magic Crusade, FMLFileResourcePack:Mantle, FMLFileResourcePack:§9MrCrayfish's Furniture Mod, FMLFileResourcePack:Mystcraft, FMLFileResourcePack:Natura, FMLFileResourcePack:Nature Overhaul, FMLFileResourcePack:NEI Addons, FMLFileResourcePack:NEI Addons: Applied Energistics 2, FMLFileResourcePack:NEI Addons: Botany, FMLFileResourcePack:NEI Addons: Forestry, FMLFileResourcePack:NEI Addons: Crafting Tables, FMLFileResourcePack:NEI Addons: Ex Nihilo, FMLFileResourcePack:NEI Integration, FMLFileResourcePack:NoMoreRecipeConflict, FMLFileResourcePack:Not Enough Resources, FMLFileResourcePack:Oceancraft, FMLFileResourcePack:Pam's Clay Spawn, FMLFileResourcePack:Pam's DesertCraft, FMLFileResourcePack:Pam's HarvestCraft, FMLFileResourcePack:Pam's Temperate Plants, FMLFileResourcePack:Pam's Weee! Flowers, FMLFileResourcePack:Power Converters, FMLFileResourcePack:Primitive Mobs, FMLFileResourcePack:QmunityLib, FMLFileResourcePack:Random Things, FMLFileResourcePack:Sampler, FMLFileResourcePack:Special AI, FMLFileResourcePack:Special Mobs, FMLFileResourcePack:Steve's Carts 2, FMLFileResourcePack:Tropicraft, FMLFileResourcePack:The Twilight Forest, FMLFileResourcePack:Underground Biomes Constructs, FMLFileResourcePack:vChat, FMLFileResourcePack:Waila, FMLFileResourcePack:What Are We Looking At, FMLFileResourcePack:weather2, FMLFileResourcePack:Witchery, FMLFileResourcePack:Ye Gamol Chattels, FMLFileResourcePack:Ztones, FMLFileResourcePack:bspkrsCore, FMLFileResourcePack:Baubles, FMLFileResourcePack:Forge Microblocks, FMLFileResourcePack:Forge Multipart, FMLFileResourcePack:Minecraft Multipart Plugin, LiteLoader, WorldEditCUI, WorldEditWrapper, VoxelMap, FMLFileResourcePack:Carpenter's Blocks Cached Resources, ChromaHills-128x_1.7v11.zip
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\BloodMagic-1.7.10-1.3.3-4.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\magicbees-1.7.10-2.3.1.jar
[06:05:48] [Client thread/WARN]: ResourcePack: ignored non-lowercase namespace: alchemicalwizardryBooks in D:\nmine\mods\magicbees-1.7.10-2.3.1.jar
[06:05:52] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2959_null.png, java.io.FileNotFoundException
[06:05:52] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1866_blockSpellEnhancement.png, java.io.FileNotFoundException
[06:05:52] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2966_null.png, java.io.FileNotFoundException
[06:05:52] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1871_schematicSaver.png, java.io.FileNotFoundException
[06:05:52] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1874_crystalBelljar.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1865_blockSpellParadigm.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/3_sec.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2956_tile.sedimentaryStone.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Emerald Ore.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2967_null.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2964_null.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2950_tile.igneousStone.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/7_sec.png, java.io.FileNotFoundException
[06:05:53] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/0_sec.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1877_blockMimic.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Redstone Ore.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2953_tile.metamorphicStone.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2962_null.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_3269_Slab.png, java.io.FileNotFoundException
[06:05:54] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2969_null.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1446_bookshelf.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load extrautils:textures/blocks/enderQuarryUpgrade.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/4_sec.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_1867_blockSpellModifier.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load chisel:textures/blocks/futura/WIP/controllerWIP-ctm.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_3.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_4.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_5.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_6.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_0.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_1.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_2.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_8.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_7.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/shaped/unstitched/tile15_9.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2965_null.png, java.io.FileNotFoundException
[06:05:55] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected2/0_sec.png, java.io.FileNotFoundException
[06:05:56] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2961_null.png, java.io.FileNotFoundException
[06:05:56] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/8_sec.png, java.io.FileNotFoundException
[06:05:57] [Client thread/ERROR]: Using missing texture, unable to load geostrata:textures/blocks/connected/9_sec.png, java.io.FileNotFoundException
[06:05:57] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/MISSING_ICON_BLOCK_2958_null.png, java.io.FileNotFoundException
[06:05:57] [Client thread/ERROR]: Using missing texture, unable to load minecraft:textures/blocks/null Diamond Ore.png, java.io.FileNotFoundException
